Ball-1-PP,230922,1,1,1.682,2.21349416498534,0.056714023594269,0.229128519211372,0.13637801863687
Ball-1-PP,230922,2,1,1.682,2.21131263658711,0.0863251854708707,0.237365922806033,0.160388590669538
Ball-1-PP,230922,3,1,1.682,1.75869106406921,0.0617566724251084,0.227033916193425,0.13783334115151
Ball-1-PP,230922,4,1,1.682,1.75455926785202,0.078455057776707,0.231031694773211,0.153026900330108
Ball-1-PP,230922,5,1,1.682,1.7536254510032,0.102725094358817,0.238056833219405,0.173221101456966
Ball-1-PP,230922,6,1,1.682,1.28192323477097,0.0821271636793074,0.228103901099479,0.155833036394331
Ball-1-PP,230922,7,1,1.682,1.27482753426383,0.133889885160814,0.251459292488306,0.206564740648264
Ball-1-PP,230922,8,1,1.682,1.03833522561524,0.102229822835677,0.233903293958813,0.177396159527955
Ball-1-PP,230922,9,1,1.682,1.03237843573509,0.13467214406819,0.256018671845745,0.216560680282031
Ball-1-PP,230922,10,1,1.682,1.02596981353131,0.171296583771534,0.280524697154399,0.251028195145522
Ball-1-PP,230922,11,1,1.682,0.852622174175497,0.123781147428042,0.249342888323591,0.207007207926279
Ball-1-PP,230922,12,1,1.682,0.842298902294486,0.182340118860408,0.294898004403126,0.267368240573071
Ball-1-PP,230922,13,1,1.682,0.754358264483139,0.145688108111352,0.267953122736067,0.231254745092099
Ball-1-PP,230922,14,1,1.682,0.741658017628658,0.175187978064686,0.29138680360193,0.260236919486084
Ball-1-PP,230922,15,1,1.682,0.729373006661277,0.209568135835526,0.312834476271305,0.281829550285747
