Ball-16-PP,80722,1,1,1.678,2.23806580349129,0.0572944511700036,0.222406005322186,0.138215945460496
Ball-16-PP,80722,2,1,1.678,2.23603226415578,0.0874184382657389,0.231530048630826,0.164640500902284
Ball-16-PP,80722,3,1,1.678,1.77865365129758,0.0630865627563253,0.220374864105347,0.140032360213032
Ball-16-PP,80722,4,1,1.678,1.77519725829293,0.0785654973088395,0.224721863379707,0.15494337430803
Ball-16-PP,80722,5,1,1.678,1.77216752921049,0.102467538941737,0.233457709153958,0.177664036848309
Ball-16-PP,80722,6,1,1.678,1.29839875571366,0.0811918302128286,0.219981576291049,0.155880935845866
Ball-16-PP,80722,7,1,1.678,1.28810950835554,0.133792970684444,0.248845546630736,0.212459169290196
Ball-16-PP,80722,8,1,1.678,1.04893454409643,0.103131448532932,0.228229352354757,0.179593154676327
Ball-16-PP,80722,9,1,1.678,1.04309026144997,0.134929097411911,0.251973564593436,0.218778353376962
Ball-16-PP,80722,10,1,1.678,1.03627954835089,0.16975105747142,0.281158285182167,0.257170069730286
Ball-16-PP,80722,11,1,1.678,0.863018844411153,0.125488854619182,0.247016275168205,0.209828028403315
Ball-16-PP,80722,12,1,1.678,0.850535356985973,0.188113045197857,0.302597143297578,0.27649808728797
Ball-16-PP,80722,13,1,1.678,0.764280358222188,0.144829487995739,0.263415604324198,0.2272619727211
Ball-16-PP,80722,14,1,1.678,0.752012194391456,0.17194288725874,0.286484428953475,0.254022631126861
Ball-16-PP,80722,15,1,1.678,0.738454340141312,0.210148947453819,0.312228219421803,0.280092761447331
