Ball-15-PP,60722,1,1,1.681,2.2246439033383,0.0576998368965387,0.221887651647515,0.137734083976957
Ball-15-PP,60722,2,1,1.681,2.21996487915648,0.0870308199553322,0.231059136302449,0.160798929868141
Ball-15-PP,60722,3,1,1.681,1.76549466438,0.0629052213614422,0.221753219054776,0.138830390794188
Ball-15-PP,60722,4,1,1.681,1.76248713884657,0.078839116821544,0.225000885389595,0.153754866940137
Ball-15-PP,60722,5,1,1.681,1.76019277578786,0.102141201814827,0.235347275635405,0.17720082471958
Ball-15-PP,60722,6,1,1.681,1.28744820809399,0.0819028651914732,0.221213267802564,0.156091755642619
Ball-15-PP,60722,7,1,1.681,1.27839458923656,0.135216972536083,0.248084916031951,0.211602497621795
Ball-15-PP,60722,8,1,1.681,1.04134081152491,0.104006469552419,0.228235860383756,0.180707163128875
Ball-15-PP,60722,9,1,1.681,1.03657674771722,0.136144368705568,0.250990743581689,0.218794092469523
Ball-15-PP,60722,10,1,1.681,1.02811958209457,0.172673699898236,0.279106536581067,0.255851836036148
Ball-15-PP,60722,11,1,1.681,0.85789070502303,0.127368215382565,0.245591259988063,0.209155010147408
Ball-15-PP,60722,12,1,1.681,0.845551492670384,0.189888809383116,0.299839719357072,0.273608244639953
Ball-15-PP,60722,13,1,1.681,0.761706003591841,0.145166783256497,0.25796582908241,0.21783430828499
Ball-15-PP,60722,14,1,1.681,0.748438453081262,0.173932416746731,0.278675715191369,0.242862233397574
Ball-15-PP,60722,15,1,1.681,0.735522361416507,0.212229452064939,0.304104539364933,0.271379601503794
