Ball-4-27PH,270423,1,1,1.682,2.37912402225,0.05243649025,0.213560412416667,0.125566946416667
Ball-4-27PH,270423,2,1,1.682,2.37915038425,0.063763828,0.217464945166667,0.135633017833333
Ball-4-27PH,270423,3,1,1.682,2.37547240218182,0.0771844777272727,0.221579994181818,0.149024800272727
Ball-4-27PH,270423,4,1,1.682,1.85941910581818,0.0615467963636364,0.213156016,0.132240180636364
Ball-4-27PH,270423,5,1,1.682,1.85844002091667,0.0773475786666667,0.218094258083333,0.14620819525
Ball-4-27PH,270423,6,1,1.682,1.85604833127273,0.0917034155454545,0.222248260181818,0.158062731181818
Ball-4-27PH,270423,7,1,1.682,1.34573585433333,0.0777001165,0.212334033333333,0.144930506166667
Ball-4-27PH,270423,8,1,1.682,1.3439481272,0.0978592347,0.220277453,0.1660138606
Ball-4-27PH,270423,9,1,1.682,1.33923368909091,0.120427203272727,0.231140121636364,0.188059897818182
Ball-4-27PH,270423,10,1,1.682,1.073658603,0.0912549191818182,0.214332556454545,0.156689257454545
Ball-4-27PH,270423,11,1,1.682,1.06790543872727,0.117653869636364,0.230703991818182,0.188882202090909
Ball-4-27PH,270423,12,1,1.682,1.06414528933333,0.142999476555556,0.248940664777778,0.217858778333333
Ball-4-27PH,270423,13,1,1.682,0.98114202175,0.0988739025,0.22101745325,0.170321029166667
Ball-4-27PH,270423,14,1,1.682,0.9772761203,0.1273522394,0.240700394,0.2039097154
Ball-4-27PH,270423,15,1,1.682,0.963275732666667,0.162324245916667,0.267269874333333,0.2410762285
Ball-4-27PH,270423,16,1,1.682,0.890376719454546,0.107089831181818,0.229079906909091,0.181481941545455
Ball-4-27PH,270423,17,1,1.682,0.876745911416667,0.1402622585,0.2604073865,0.228731879416667
Ball-4-27PH,270423,18,1,1.682,0.861902028545455,0.174599604,0.282823853727273,0.257083834727273
Ball-4-27PH,270423,19,1,1.682,0.8307055765,0.109699612,0.2353434355,0.1889303634
Ball-4-27PH,270423,20,1,1.682,0.824955317,0.147882218222222,0.267260146444444,0.235056533444444
Ball-4-27PH,270423,21,1,1.682,0.810395788,0.187701852909091,0.295985169545455,0.268921635
Ball-4-27PH,270423,22,1,1.682,0.778323266222222,0.114328978222222,0.243565143888889,0.195026571555556
Ball-4-27PH,270423,23,1,1.682,0.754648343111111,0.153803590777778,0.280240568,0.242703575222222
Ball-4-27PH,270423,24,1,1.682,0.749851218545454,0.198193116181818,0.308303861818182,0.275847200545455
Ball-4-27PH,270423,25,1,1.682,0.7108865443,0.1286748165,0.2373097621,0.1698212257
Ball-4-27PH,270423,26,1,1.682,0.703634347727273,0.167123996727273,0.276977594090909,0.228243401545455
Ball-4-27PH,270423,27,1,1.682,0.698241511375,0.212123893625,0.306446043875,0.2689808395
