Ball-1-27PH,280423,1,1,1.682,2.36739918283333,0.0525400638333333,0.2288095405,0.122259154833333
Ball-1-27PH,280423,2,1,1.682,2.36814233875,0.0639739903333333,0.2321927125,0.130579573083333
Ball-1-27PH,280423,3,1,1.682,2.36653216766667,0.0782241349166667,0.235719606833333,0.1418690895
Ball-1-27PH,280423,4,1,1.682,1.8522744651,0.0610005624,0.2280352702,0.1260524176
Ball-1-27PH,280423,5,1,1.682,1.85120224445455,0.0782891719090909,0.231538220181818,0.139403368454545
Ball-1-27PH,280423,6,1,1.682,1.8508774781,0.090444397,0.2349621663,0.1503183235
Ball-1-27PH,280423,7,1,1.682,1.3415054452,0.077532665,0.2248009756,0.1358520616
Ball-1-27PH,280423,8,1,1.682,1.33933854918182,0.0977109868181818,0.231101728454545,0.154390178545455
Ball-1-27PH,280423,9,1,1.682,1.320670919,0.122801788090909,0.238793098363636,0.175457827363636
Ball-1-27PH,280423,10,1,1.682,1.06869163441667,0.0912438838333333,0.225616324666667,0.146439711833333
Ball-1-27PH,280423,11,1,1.682,1.04990265716667,0.118460767416667,0.23494714425,0.17211659925
Ball-1-27PH,280423,12,1,1.682,1.04628802191667,0.144570609916667,0.246402327666667,0.19681371475
Ball-1-27PH,280423,13,1,1.682,0.97712471675,0.0998549090833333,0.227991574,0.155525787166667
Ball-1-27PH,280423,14,1,1.682,0.9747227375,0.127297317583333,0.237677864166667,0.178566419
Ball-1-27PH,280423,15,1,1.682,0.963116864166667,0.161510139333333,0.25633456675,0.213614392583333
Ball-1-27PH,280423,16,1,1.682,0.887163179727273,0.105725021,0.228977296272727,0.159457862
Ball-1-27PH,280423,17,1,1.682,0.876098297583333,0.13609051625,0.24403081425,0.191460298083333
Ball-1-27PH,280423,18,1,1.682,0.86215473025,0.174445990166667,0.265674765666667,0.228086263916667
Ball-1-27PH,280423,19,1,1.682,0.827884736583333,0.109470326,0.231193672583333,0.165249426833333
Ball-1-27PH,280423,20,1,1.682,0.824610641083333,0.146825273166667,0.249533640666667,0.20122114225
Ball-1-27PH,280423,21,1,1.682,0.810759885166667,0.1859394995,0.275341540666667,0.240984633833333
Ball-1-27PH,280423,22,1,1.682,0.776655389,0.110586054454545,0.233327387909091,0.168082003090909
Ball-1-27PH,280423,23,1,1.682,0.7553183855,0.15217320375,0.257153976083333,0.2128144915
Ball-1-27PH,280423,24,1,1.682,0.750246787083333,0.195385148166667,0.284424383583333,0.251905836916667
Ball-1-27PH,280423,25,1,1.682,0.706987249,0.128154801,0.2436243075,0.182918955583333
Ball-1-27PH,280423,26,1,1.682,0.702809213083333,0.1657077805,0.264685004416667,0.220937080333333
Ball-1-27PH,280423,27,1,1.682,0.68974957625,0.212600245333333,0.295158663666667,0.262554629666667
